address,city,name,state,type,x,y,zip,first_appearance,final_appearance,block_fips,tract_fips
215 E. 4th St. ,Royal Oak,Royal Oak Brewery ,MI,BrewPub,-83.1425447394,42.4872787062,48067,2006,2015,261251844003014,26125184400
419 South Main Street,Royal Oak,Bastone,MI,BrewPub,-83.1438898,42.4865613,48067,2005,2005,261251844003015,26125184400
215 E. 4th Street ,Royal Oak,Royal Oak Brewery ,MI,BrewPub,-83.1423652,42.4875952,48067,2005,2005,261251844003008,26125184400
410 South Washington ,Royal Oak,Lily's Seafood Grill & Brewery ,MI,BrewPub,-83.1469215,42.4868919,48067,2005,2005,261251845001017,26125184500
419 S. Main St.,Royal Oak,Bastone,MI,BrewPub,-83.1438961404,42.4869747546,48067,2006,2015,261251844003015,26125184400
410 S. Washington ,Royal Oak,Lily's Seafood Grill & Brewery ,MI,BrewPub,-83.146602028,42.4869610047,48067,2006,2015,261251845001017,26125184500
330 Quay Street,Port Huron,Quay Street Brewing Co.,MI,BrewPub,-82.4223671,42.9754884,48060,2005,2005,261476250001007,26147625000
330 Quay St.,Port Huron,Quay Street Brewing Co.,MI,BrewPub,-82.4223754413,42.975566325,48060,2006,2015,261476250001007,26147625000
35905 Utica Road,Clinton Township,Great Baraboo Brewing Co. & Restaurant,MI,BrewPub,-82.9654545,42.5602505,48035,2005,2005,260992415001012,26099241500
35905 Utica Rd.,Clinton Township,Great Baraboo Brewing Co. & Restaurant,MI,BrewPub,-82.965230029,42.5601069558,48035,2006,2015,260992415001012,26099241500
245 South Eton Street ,Birmingham,Big Rock Chop & Brew House ,MI,BrewPub,-83.1955013,42.5465535,48009,2005,2005,261251529001001,26125152900
245 S. Eton St. ,Birmingham,Big Rock Chop & Brew House ,MI,BrewPub,-83.1959118814,42.5468754453,48009,2006,2015,261251529001001,26125152900
327 Second St.,Aurora,Great Crescent Brewery,IN,MicroBrewery,-84.900248,39.056443,47001,2009,2010,180290805002066,18029080500
315 Importing St. (State Rte 56),Aurora,Great Crescent Brewery,IN,MicroBrewery,-84.9013402,39.0570022,47001,2011,2015,180290805002058,18029080500
114 N. Main St.,Auburn  ,Mad Anthony Tap Room,IN,BrewPub,-85.0556177217,41.3670208783,46706,2006,2015,180330205002062,18033020500
114 North Main St.,Auburn  ,Mad Anthony Tap Room,IN,BrewPub,-85.0555942,41.3672741,46706,2005,2005,180330205002062,18033020500
5718 S. Franklin St.,Michigan City,Duneland Brewhouse,IN,BrewPub,-86.8937688409,41.6693110501,46360,2006,2006,180910414002006,18091041400
5718 S. Franklin Street,Michigan City,Duneland Brewhouse,IN,BrewPub,-86.8944727,41.6673127,46360,2005,2005,180910414003017,18091041400
9750 Indiana Parkway ,Munster,Three Floyds Brewing Company ,IN,MicroBrewery,-87.516687,41.535536,46321,2005,2005,180890403003036,18089040300
9750 Indiana Pky ,Munster,Three Floyds Brewing Company ,IN,MicroBrewery,-87.5164630813,41.5363083144,46321,2006,2015,180890403003036,18089040300
150 W. 96th St.,Carmel,Granite City Food & Brewery,IN,BrewPub,-86.161719,39.927073,46290,2014,2015,180571111023041,18057111102
150 W. 96th St.,Indianapolis,Granite City Food & Brewery,IN,BrewPub,-86.161719,39.927073,46290,2010,2013,180571111023041,18057111102
140 S. Illinois St. ,Indianapolis,Ram Restaurant & Brewery,IN,BrewPub,-86.1605525135,39.7645552205,46225,2006,2015,180973910003075,18097391000
140 South Illinois Street ,Indianapolis,Ram Restaurant & Brewery,IN,BrewPub,-86.1603589,39.7648669,46225,2005,2005,180973910003075,18097391000
840 E. 65th St. ,Indianapolis,Broad Ripple Brew Pub,IN,BrewPub,-86.1431205728,39.8733770337,46220,2006,2015,180973207001050,18097320700
840 E. 65th Street ,Indianapolis,Broad Ripple Brew Pub,IN,BrewPub,-86.1427793,39.873599,46220,2005,2005,180973207001044,18097320700
10 W. Washington St. ,Indianapolis,Rock Bottom Restaurant & Brewery ,IN,BrewPub,-86.1586794192,39.7669812116,46204,2006,2015,180973910003062,18097391000
10 West Washington Street ,Indianapolis,Rock Bottom Restaurant & Brewery ,IN,BrewPub,-86.1585959,39.7673992,46204,2005,2005,180973910003058,18097391000
102 Eden Street,Bar Harbor,Maine Coast Brewing Co./Jack Russell Brewpub,ME,BrewPub,-68.2263463,44.3960606,4609,2005,2005,230099659003011,23009965900
102 Eden St.,Bar Harbor,Maine Coast Brewing Co./Jack Russell Brewpub,ME,BrewPub,-68.231039725,44.3999571523,4609,2006,2015,230099659004007,23009965900
135 Otter Creek Drive,Bar Harbor,Bar Harbor Brewing Co.,ME,MicroBrewery,-68.2068,44.32683,4609,2005,2005,230099659002114,23009965900
15 Knox Road,Bar Harbor,Atlantic Brewing Co.'s Estate Brewery,ME,BrewPub,-68.3333,44.399624,4609,2005,2005,230099659005089,23009965900
15 Knox Rd.,Bar Harbor,Atlantic Brewing Co.'s Estate Brewery,ME,BrewPub,-68.3340307481,44.4018944763,4609,2006,2015,230099659005084,23009965900
135 Otter Creek Dr.,Bar Harbor,Bar Harbor Brewing Co.,ME,MicroBrewery,-68.2069552263,44.3320916585,4609,2006,2008,230099659003077,23009965900
639 Conner Street ,Noblesville,Barley Island Brewing Company ,IN,BrewPub,-86.0154924,40.0453333,46060,2005,2005,180571107001011,18057110700
639 Conner St. ,Noblesville,Barley Island Brewing Company ,IN,BrewPub,-86.0158642569,40.0455387456,46060,2006,2015,180571107001011,18057110700
167 Front St.,Marietta,Marietta Brewing Co.,OH,BrewPub,-81.4535103228,39.4117460412,45750,2006,2015,391670205002018,39167020500
167 Front Street,Marietta,Marietta Brewing Co.,OH,BrewPub,-81.4536359,39.4118563,45750,2005,2005,391670205002018,39167020500
24 West Union Street,Athens,O'Hooley's Pub & Brewery,OH,BrewPub,-82.1023249,39.3276114,45701,2005,2005,390099731011016,39009973101
24 W. Union St.,Athens,O'Hooley's Pub & Brewery,OH,BrewPub,-82.1024667945,39.3278189175,45701,2006,2015,390099731011016,39009973101
224 2nd St.,Portsmouth,Portsmouth Brewing Co./Mault's Brewpub,OH,BrewPub,-83.0088116681,38.7316771494,45662,2006,2015,391450036002033,39145003600
224 Second Street,Portsmouth,Portsmouth Brewing Co./Mault's Brewpub,OH,BrewPub,-83.0081439,38.7314979,45662,2005,2005,391450036002033,39145003600
45 Alex Bell Road,Dayton,Thirsty Dog Brewing Co.,OH,BrewPub,-84.23919,39.6755625,45449,2005,2005,391130503012062,39113050301
45 W. Alex Bell Rd.,Dayton,Thirsty Dog Brewing Co.,OH,BrewPub,-84.2389541128,39.675818892,45449,2006,2006,391130503012032,39113050301
22 E. 12th Street ,Cincinnati,Barrel House Brewing Company ,OH,BrewPub,-84.513788,39.1084631,45210,2005,2005,390610010002021,39061001000
22 E. 12th St. ,Cincinnati,Barrel House Brewing Company ,OH,BrewPub,-84.5136350529,39.1083156768,45210,2006,2006,390610010002024,39061001000
73 W. Jackson St.,Millersburg,Rush the Growler,OH,BrewPub,-81.9182619794,40.554143526,44654,2006,2006,390759767003000,39075976700
73 West Jackson Street,Millersburg,Rush the Growler,OH,BrewPub,-81.918173,40.553924,44654,2005,2005,390759767003000,39075976700
25200 Miles Rd. ,Bedford Heights,Buckeye Brewing Co/The Brew Keeper ,OH,BrewPub,-81.5005752069,41.4242351362,44146,2006,2007,390351331041002,39035133104
25200 Miles Road ,Bedford Heights,Buckeye Brewing Co/The Brew Keeper ,OH,BrewPub,-81.500713,41.423539,44146,2005,2005,390351331041002,39035133104
8377 Pearl Rd.,Strongville,Brew Kettle Taproom & Smokehouse,OH,BrewPub,-81.8222654194,41.3484552228,44136,2006,2006,390351861041002,39035186104
8377 Pearl Rd.,Strongsville,Brew Kettle Taproom & Smokehouse,OH,BrewPub,-81.8222654194,41.3484552228,44136,2007,2015,390351861041002,39035186104
2000 Sycamore Street ,Cleveland,Rock Bottom Restaurant & Brewery ,OH,BrewPub,-81.7039,41.4965537,44113,2005,2005,390351033001005,39035103300
824 West St. Clair ,Cleveland,Cleveland Chophouse & Brewery ,OH,BrewPub,-81.6995052,41.4995145,44113,2005,2005,390351071011056,39035107101
824 W. St. Clair ,Cleveland,Cleveland Chophouse & Brewery ,OH,BrewPub,-81.7000135102,41.4991056667,44113,2006,2013,390351071011056,39035107101
2000 Sycamore St. ,Cleveland,Rock Bottom Restaurant & Brewery ,OH,BrewPub,-81.7052439401,41.4965893158,44113,2006,2010,390351033001005,39035103300
4057 Erie Street ,Willoughby,Willoughby Brewing Company ,OH,BrewPub,-81.4055793,41.6414824,44094,2005,2005,390852014001008,39085201400
4057 Erie St. ,Willoughby,Willoughby Brewing Company ,OH,BrewPub,-81.4063031505,41.6413291597,44094,2006,2015,390852014001008,39085201400
10705 Northfield Road ,Northfield,Northfield Park Microbrewery ,OH,BrewPub,-81.523103,41.34681,44067,2005,2005,391535327023000,39153532702
10705 Northfield Rd. ,Northfield,Northfield Park Microbrewery ,OH,BrewPub,-81.5265654657,41.3491629132,44067,2006,2007,391535327023000,39153532702
58 Front St.,Berea,Cornerstone Brewing Co.,OH,BrewPub,-81.8530773792,41.3667755707,44017,2006,2015,390351343002010,39035134300
58 Front Street,Berea,Cornerstone Brewing Co.,OH,BrewPub,-81.852654,41.366911,44017,2005,2005,390351343002010,39035134300
441 Catawba Avenue,Put-in-Bay,Put-in-Bay Brewing Co.,OH,BrewPub,-82.8196503,41.6529554,43456,2005,2005,391230501001058,39123050100
441 Catawba Ave.,Put-in-Bay,Put-in-Bay Brewing Co.,OH,BrewPub,-82.8194837408,41.6524768697,43456,2006,2015,391230501001063,39123050100
504 West Lakeshore Drive,Kelley's Island,Kelley's Island Brewery,OH,BrewPub,-82.725496,41.595914,43438,2005,2005,390430406002000,39043040600
504 W. Lakeshore Dr.,Kelley's Island,Kelley's Island Brewery,OH,BrewPub,-82.7249729347,41.5963908925,43438,2006,2015,390430406002016,39043040600
161 N. High Street ,Columbus ,Elevator Brewery & Restaurant,OH,BrewPub,-83.001838,39.965682,43235,2005,2005,390490030002043,39049003000
1130 Dublin Road ,Columbus,Barley's Smokehouse & Brewpub ,OH,BrewPub,-83.0489648,39.9742977,43215,2005,2005,390490084001028,39049008400
401 N. Front St. ,Columbus,Gordon Biersch Brewery Restaurant ,OH,BrewPub,-83.0044345994,39.9706642038,43215,2006,2015,390490030002005,39049003000
467 N. High St. ,Columbus,Barley's Brewing Company ,OH,BrewPub,-83.003137836,39.9754196099,43215,2006,2015,390490030001040,39049003000
161 N. High St. ,Columbus ,Elevator Brewery & Restaurant,OH,BrewPub,-83.0013309388,39.9657228321,43215,2006,2015,390490030002043,39049003000
401 N. Front Street ,Columbus,Gordon Biersch Brewery Restaurant ,OH,BrewPub,-83.004421,39.9696517,43215,2005,2005,390490030002006,39049003000
1130 Dublin Rd. ,Columbus,Barley's Smokehouse & Brewpub ,OH,BrewPub,-83.0490737353,39.9740365406,43215,2006,2015,390490084001028,39049008400
467 N. High Street ,Columbus,Barley's Brewing Company ,OH,BrewPub,-83.002897,39.971915,43215,2005,2005,390490030001104,39049003000
1 Sunday River Road,Bethel,Sunday River Brewing Co.,ME,BrewPub,-70.8102572,44.4481682,4217,2005,2005,230179659001039,23017965900
1 Sunday River Rd.,Bethel,Sunday River Brewing Co.,ME,BrewPub,-70.8167896217,44.4484610388,4217,2006,2011,230179659001036,23017965900
200 E. 3rd St.,Newport,Hofbrauhaus Newport ,KY,BrewPub,-84.4941593224,39.0943666966,41071,2006,2015,210370532001011,21037053200
200 E. 3rd Street,Newport,Hofbrauhaus Newport ,KY,BrewPub,-84.4937588,39.0950874,41071,2005,2005,210370532001005,21037053200
100 Industrial Way,Portland,Allagash Brewing Co.,ME,MicroBrewery,-70.316915,43.703094,4103,2005,2012,230050021022015,23005002102
401 Cross Street,Lexington,Lexington Brewing Co.,KY,MicroBrewery,-84.5095709,38.049863,40508,2005,2005,210670009001000,21067000900
401 Cross St.,Lexington,Lexington Brewing Co.,KY,MicroBrewery,-84.508757286,38.0499826603,40508,2006,2015,210670009001010,21067000900
46 Durham Road,Freeport,Freeport Brewing Co.,ME,MicroBrewery,-70.1067671,43.8744204,4032,2005,2005,230050045012019,23005004501
46 Durham Rd.,Freeport,Freeport Brewing Co.,ME,MicroBrewery,-70.1067200005,43.8746063339,4032,2006,2012,230050045012019,23005004501
3929 Shelbyville Road ,Louisville,Bluegrass Brewing Co.,KY,BrewPub,-85.6538327,38.2530375,40207,2005,2005,211110098001016,21111009800
3929 Shelbyville Rd. ,Louisville,Bluegrass Brewing Co.,KY,BrewPub,-85.6547326781,38.2530351606,40207,2006,2015,211110098001016,21111009800
401 East Main Street ,Louisville,Browning's Brewery ,KY,BrewPub,-85.7441124,38.2555029,40202,2005,2005,211110049001053,21111004900
"660 S. 4th St., Theatre Sq.",Louisville,Bluegrass Brewing Co.,KY,BrewHouse,-85.7506,38.2541,40202,2008,2015,211110049001083,21111004900
401 E. Main St. ,Louisville,Browning's Brewery ,KY,BrewPub,-85.7457810231,38.2555642071,40202,2006,2015,211110049001053,21111004900
300 W. Main St.,Louisville,Bluegrass Brewing Co.,KY,BrewPub,-85.755071,38.256327,40202,2011,2015,211110049001045,21111004900
P.O. Box 1476,Kiln,Lazy Magnolia Brewing Co.,MS,MicroBrewery,-89.5120084,30.3887582,39556,2005,2005,280450306023225,28045030602
7030 Roscoe Turner Rd ,Kiln,Lazy Magnolia Brewing Co.,MS,MicroBrewery,-89.4373,30.3739,39556,2006,2015,280450306023201,28045030602
768 S. Cooper St.,Memphis,Memphis Made Brewing Co.,TN,Brewery,-89.990789,35.124906,38114,2015,2015,471570066002016,47157006600
768 S. Cooper,Memphis,Memphis Made Brewing Co.,TN,MicroBrewery,-89.990789,35.124906,38114,2014,2014,471570066002016,47157006600
145 South Main Street  ,Memphis,Gordon Biersch Brewery Restaurant ,TN,BrewPub,-90.054736,35.141411,38103,2005,2005,471570042002018,47157004200
145 S. Main St.  ,Memphis,Gordon Biersch Brewery Restaurant ,TN,BrewPub,-90.054468436,35.141249923,38103,2006,2006,471570042002018,47157004200
55 Market St.,Portsmouth,Portsmouth Brewery,NH,BrewPub,-70.7574783,43.078118,3801,2005,2012,330150691001008,33015069100
708 E. Depot Ave.,Knoxville,New Knoxville Brewing Co.,TN,MicroBrewery,-83.9151208339,35.9746250613,37917,2006,2015,470930067001057,47093006700
708 E. Depot Avenue,Knoxville,New Knoxville Brewing Co.,TN,MicroBrewery,-83.914547,35.974813,37917,2005,2005,470930067001057,47093006700
424 South Gay Street,Knoxville,Downtown Grill & Brewery,TN,BrewPub,-83.918128,35.965693,37902,2005,2005,470930001001033,47093000100
424 S. Gay St.,Knoxville,Downtown Grill & Brewery,TN,BrewPub,-83.918253328,35.9653325586,37902,2006,2015,470930001001033,47093000100
1805 21st Ave. S. ,Nashville,Boscos,TN,BrewPub,-86.8009664345,36.1364126224,37212,2006,2014,470370168002010,47037016800
1805 21st Ave. South ,Nashville,Boscos,TN,BrewPub,-86.8012261,36.136314,37212,2005,2005,470370168002010,47037016800
1918 W. End Ave. ,Nashville,Blackstone Restaurant & Brewery ,TN,BrewPub,-86.79785951,36.1521969658,37203,2006,2008,470370195002104,47037019500
1918 W. End Avenue ,Nashville,Blackstone Restaurant & Brewery ,TN,BrewPub,-86.7991006,36.1519283,37203,2005,2005,470370195002104,47037019500
1200 Clinton Street ,Nashville,Yazoo Brewing Company ,TN,MicroBrewery,-86.7954028,36.1649522,37203,2005,2005,470370144001000,47037014400
1200 Clinton St. ,Nashville,Yazoo Brewing Company ,TN,MicroBrewery,-86.7944888617,36.1650471113,37203,2006,2010,470370144001002,47037014400
1918 West End Ave. ,Nashville,Blackstone Restaurant & Brewery ,TN,BrewPub,-86.79785951,36.1521969658,37203,2009,2015,470370195002104,47037019500
134 2nd Ave. N,Nashville,Market Street Brewery & Public House,TN,BrewPub,-86.7760916984,36.1635939359,37201,2006,2006,470370195004029,47037019500
134 N. 2nd Avenue ,Nashville,Market Street Brewery & Public House,TN,BrewPub,-86.775456,36.163155,37201,2005,2005,470370195004029,47037019500
134 Franklin St.,Clarksville,Blackhorse Pub & Brewery,TN,BrewPub,-87.358825,36.5273759,37040,2005,2008,471251001001047,47125100100
132 Franklin St.,Clarksville,Blackhorse Pub & Brewery,TN,BrewPub,-87.3596665891,36.5271794237,37040,2009,2015,471251001001047,47125100100
106 Main St.,Littleton,Italian Oasis Restaurant & Brewery,NH,BrewPub,-71.7739327891,44.3070905689,3561,2006,2015,330099601003007,33009960100
106 Main Street,Littleton,Italian Oasis Restaurant & Brewery,NH,BrewPub,-71.7739644,44.306944,3561,2005,2005,330099601003007,33009960100
4817 South East Dixie Highway,Stuart,Bare Bones Grill & Brewery ,FL,BrewPub,-80.196922,27.146024,34997,2005,2005,120850013014024,12085001301
4817 S. E. Dixie Highway,Stuart,Bare Bones Grill & Brewery ,FL,BrewPub,-80.1978808154,27.1465546401,34997,2006,2014,120850013014026,12085001301
937 Douglas Ave. ,Dunedin,Dunedin Brewery ,FL,BrewPub,-82.7878299738,28.0143455359,34698,2006,2015,121030271013033,12103027101
937 Douglas Avenue ,Dunedin,Dunedin Brewery ,FL,BrewPub,-82.787576,28.014035,34698,2005,2005,121030271013033,12103027101
3438 East Lake Road ,Palm Harbor,Hoppers Grille & Brewery ,FL,BrewPub,-82.7059515,28.0617782,34685,2005,2005,121030273262016,12103027326
3438 E. Lake Rd. ,Palm Harbor,Hoppers Grille & Brewery ,FL,BrewPub,-82.7079319954,28.0610646829,34685,2006,2006,121030273262017,12103027326
8817 Mitchell Blvd ,New Port Richey,Hoppers Grille & Brewery ,FL,BrewPub,-82.6668566832,28.1862752418,34655,2006,2006,121010315073000,12101031507
8817 Mitchell Blvd ,New Port Ritchie,Hoppers Grille & Brewery ,FL,BrewPub,-82.6761897,28.1866984,34655,2005,2005,121010315073002,12101031507
6607 Gateway Avenue,Sarasota,Sarasota Brewing Co.,FL,BrewPub,-82.516167,27.259739,34231,2005,2005,121150020032013,12115002003
6607 Gateway Ave.,Sarasota,Sarasota Brewing Co.,FL,BrewPub,-82.516165841,27.2598510387,34231,2006,2015,121150020032013,12115002003
5043 S. Cleveland Avenue,Fort Myers,Hops Restaurant and Brewery ,FL,BrewPub,-81.8714211,26.5847678,33907,2005,2005,120710013001009,12071001300
5043 S. Cleveland Ave.,Fort Myers,Hops Restaurant and Brewery ,FL,BrewPub,-81.8717805184,26.5829673435,33907,2006,2008,120710013001009,12071001300
202 Gandy Rd.,Auburndale,Florida Brewery,FL,MicroBrewery,-81.7822673885,28.0698470795,33823,2006,2006,121050130024001,12105013002
202 Gandy Road,Auburndale,Florida Brewery,FL,MicroBrewery,-81.7818128,28.0690775,33823,2005,2005,121050130024006,12105013002
8305 Bay Pines Blvd. ,St. Petersburg,Hops Restaurant and Brewery ,FL,BrewPub,-82.7556194673,27.8105722803,33709,2006,2008,121030250191020,12103025019
8305 Bay Pines Boulevard ,St. Petersburg,Hops Restaurant and Brewery ,FL,BrewPub,-82.755247,27.8111352,33709,2005,2005,121030250191003,12103025019
12227 W. Linebaugh Ave. ,Tampa,Hoppers Grille & Brewery ,FL,BrewPub,-82.6164628324,28.0554460954,33626,2006,2006,120570115072003,12057011507
12227 West Linebaugh Avenue ,Tampa,Hoppers Grille & Brewery ,FL,BrewPub,-82.6269803,28.0559299,33626,2005,2005,120570115071009,12057011507
1812 N 15th St. ,Tampa,Tampa Bay Brewing Company ,FL,BrewPub,-82.4429751502,27.960801278,33605,2006,2007,120570039001060,12057003900
1812 N 15th Street ,Tampa,Tampa Bay Brewing Company ,FL,BrewPub,-82.4431991,27.9607475,33605,2005,2005,120570039001060,12057003900
9050 S.W. 136th Street ,Miami,Hops Restaurant and Brewery ,FL,BrewPub,-80.3387081,25.6466103,33176,2005,2005,120860084091031,12086008409
9050 S.W. 136th St. ,Miami,Hops Restaurant and Brewery ,FL,BrewPub,-80.3384380433,25.6434157523,33176,2006,2008,120860084091032,12086008409
5813 Ponce De Leon Blvd. ,Coral Gables,Titanic Restaurant & Brewery,FL,BrewPub,-80.2841346061,25.7095744177,33146,2006,2015,120869803001031,12086980300
5813 Ponce De Leon Boulevard ,Coral Gables,Titanic Restaurant & Brewery,FL,BrewPub,-80.2830804,25.7106517,33146,2005,2005,120869803001027,12086980300
1115 16th St. ,Miami Beach,Abbey Brewing Company ,FL,BrewPub,-80.1400799054,25.7888220837,33139,2006,2015,120860042041011,12086004204
1115 16th Street ,Miami Beach,Abbey Brewing Company ,FL,BrewPub,-80.1403462,25.7890852,33139,2005,2005,120860042041004,12086004204
1201 Brickell Avenue #250 ,Miami,Gordon Biersch Brewery Restaurant ,FL,BrewPub,-80.1912652,25.7619293,33131,2005,2005,120860067132002,12086006713
1201 Brickell Ave. #250 ,Miami,Gordon Biersch Brewery Restaurant ,FL,BrewPub,-80.1916468057,25.7619311313,33131,2006,2014,120860067132002,12086006713
301 Whitehead St.,Key West,Kelly's Caribbean Bar Grill & Brewery,FL,BrewPub,-81.8055175379,24.5571969646,33040,2006,2015,120879725001088,12087972500
